0.93019,59,63.428,63,0.006793651,
0.86211,56,64.957,69,0.058594203,
0.79123,61,77.095,80,0.0363125,
0.28571,11,38.5,93,0.586021505,
0.46698,32,68.526,94,0.271,
0.13422,8,59.605,140,0.57425,
0.81433,45,55.26,50,0.1052,
0.93215,54,57.931,54,0.072796296,
0.87627,46,52.495,100,0.47505,
0.14901,11,73.82,110,0.328909091,
0.59108,36,60.906,135,0.548844444,
0.90804,131,144.27,137,0.053065693,
0.40074,24,59.889,82,0.269646341,
0.67692,38,56.136,131,0.571480916,
0.43587,27,61.944,77,0.195532468,
0.38179,25,65.482,68,0.037029412,
0.8493,64,75.356,128,0.41128125,
0.25467,10,39.266,172,0.771709302,
0.46698,28,59.96,53,0.131320755,
0.14746,8,54.253,163,0.667159509,
0.88307,64,72.474,86,0.15727907,
0.86211,58,67.277,64,0.051203125,
0.89092,49,54.999,115,0.521747826,
0.85614,66,77.09,87,0.113908046,
0.26035,20,76.82,101,0.239405941,
0.32284,14,43.365,85,0.489823529,
0.93215,48,51.494,51,0.009686275,
0.64387,39,60.571,91,0.334384615,
0.19451,11,56.552,224,0.747535714,
0.68119,37,54.317,121,0.551099174,
0.22621,13,57.468,84,0.315857143,
0.80539,43,53.39,55,0.029272727,
0.89617,61,68.068,78,0.127333333,
0.79123,31,39.18,63,0.378095238,
0.90746,73,80.445,73,0.101986301,
0.86297,140,162.23,215,0.24544186,
0.91085,61,66.97,112,0.402053571,
0.90692,87,95.929,112,0.143491071,
0.93922,74,78.789,455,0.826837363,
0.32498,23,70.775,164,0.568445122,
0.54673,18,32.923,68,0.515838235,
0.55188,33,59.796,247,0.757910931,
0.82486,63,76.377,86,0.111895349,
0.39494,23,58.236,117,0.50225641,
0.28571,16,56,56,0,
0.79123,36,45.499,66,0.310621212,
0.25467,6,23.56,78,0.697948718,
0.46698,32,68.526,134,0.48861194,
0.96078,49,51,55,0.072727273,
0.26085,15,57.504,166,0.653590361,
0.14746,6,40.69,294,0.861598639,
0.76172,129,169.35,228,0.257236842,
0.90549,85,93.872,112,0.161857143,
0.25467,7,27.486,64,0.57053125,
0.40074,19,47.412,235,0.798246809,
0.88382,50,56.572,71,0.203211268,
0.67296,34,50.523,57,0.113631579,
0.75457,41,54.336,53,0.025207547,
0.19451,9,46.27,62,0.253709677,
0.58285,33,56.619,70,0.191157143,
0.86211,46,53.358,59,0.095627119,
0.28571,13,45.5,67,0.320895522,
0.10057,8,79.547,165,0.51789697,
0.25467,5,19.633,147,0.866442177,
0.32284,10,30.975,99,0.687121212,
0.35407,20,56.487,186,0.696306452,
0.90804,115,126.65,117,0.082478632,
0.67296,36,53.495,54,0.009351852,
0.96257,50,51.944,55,0.055563636,
0.86211,29,33.639,109,0.691385321,
0.25117,12,47.776,446,0.892878924,
0.57023,32,56.118,176,0.681147727,
0.68731,36,52.378,115,0.54453913,
0.80005,31,38.747,69,0.438449275,
0.67692,38,56.136,253,0.778118577,
0.88962,116,130.39,125,0.04312,
0.25117,12,47.776,137,0.651270073,
0.26085,16,61.337,379,0.83816095,
0.32284,20,61.951,50,0.23902,
0.27227,19,69.785,69,0.011376812,
0.32284,20,61.951,318,0.805185535,
0.70588,35,49.584,57,0.130105263,
0.86211,53,61.477,69,0.109028986,
0.85614,65,75.922,98,0.225285714,
0.51145,34,66.478,61,0.089803279,
0.25467,7,27.486,386,0.928792746,
0.93544,56,59.865,71,0.156830986,
0.93922,68,72.401,355,0.796053521,
0.57023,32,56.118,55,0.020327273,
0.60925,35,57.447,127,0.547661417,
0.93922,104,110.73,114,0.028684211,
0.84878,72,84.828,159,0.466490566,
0.93922,89,94.76,152,0.376578947,
0.79123,41,51.818,52,0.0035,
0.82344,50,60.721,71,0.144774648,
0.93922,127,135.22,179,0.244581006,
0.80539,43,53.39,63,0.152539683,
0.97273,59,60.654,61,0.005672131,
0.49773,31,62.283,75,0.16956,
0.86211,55,63.797,88,0.275034091,
0.94643,48,50.717,130,0.609869231,
0.32284,18,55.756,95,0.413094737,
0.78052,42,53.81,55,0.021636364,
0.84819,81,95.498,100,0.04502,
0.8509,77,90.492,120,0.2459,
0.84664,136,160.64,171,0.060584795,
0.81115,44,54.244,64,0.1524375,
0.93922,111,118.18,315,0.624825397,
0.28571,11,38.5,53,0.273584906,
0.86211,53,61.477,401,0.846690773,
0.90003,50,55.554,61,0.089278689,
0.26962,20,74.178,90,0.1758,
0.84408,70,82.931,76,0.091197368,
0.93922,104,110.73,104,0.064711538,
0.14746,6,40.69,57,0.286140351,
0.86211,56,64.957,80,0.1880375,
0.60925,35,57.447,196,0.706903061,
0.80539,44,54.632,64,0.146375,
0.66052,42,63.586,77,0.174207792,
0.86211,23,26.679,85,0.686129412,
0.25117,12,47.776,261,0.816950192,
0.38739,13,33.558,113,0.703026549,
0.84611,51,60.276,83,0.273783133,
0.90746,72,79.343,166,0.52203012,
0.7845,41,52.262,50,0.04524,
0.86211,45,52.198,50,0.04396,
0.60302,31,51.408,52,0.011384615,
0.28571,17,59.5,358,0.833798883,
0.93215,44,47.203,50,0.05594,
0.50597,32,63.245,192,0.670598958,
0.67296,36,53.495,53,0.009339623,
0.39494,23,58.236,79,0.262835443,
0.14746,9,61.035,69,0.115434783,
0.86297,159,184.25,217,0.150921659,
0.89857,94,104.61,168,0.377321429,
0.92016,57,61.946,81,0.235234568,
0.38179,24,62.862,128,0.508890625,
0.64443,38,58.967,73,0.192232877,
0.89113,88,98.751,106,0.068386792,
0.25467,16,62.825,131,0.520419847,
0.75886,55,72.477,78,0.070807692,
0.27227,19,69.785,161,0.566552795,
0.84611,53,62.639,80,0.2170125,
0.88962,81,91.05,140,0.349642857,
0.38739,5,12.907,64,0.798328125,
0.89857,95,105.72,127,0.167559055,
0.40074,23,57.393,67,0.14338806,
0.78564,49,62.37,73,0.145616438,
0.84611,51,60.276,70,0.138914286,
0.38179,23,60.243,53,0.136660377,
0.87608,56,63.921,70,0.086842857,
0.84019,50,59.51,53,0.122830189,
0.26035,16,61.456,410,0.850107317,
0.28571,14,49,99,0.505050505,
0.46698,28,59.96,62,0.032903226,
0.25467,6,23.56,54,0.563703704,
0.84611,48,56.73,55,0.031454545,
0.93922,61,64.948,64,0.0148125,
0.89092,49,54.999,76,0.276328947,
0.87608,55,62.779,62,0.012564516,
0.27227,18,66.112,59,0.120542373,
0.94667,213,225,225,0,
0.27227,18,66.112,66,0.00169697,
0.58285,31,53.187,53,0.003528302,
0.91167,218,239.12,299,0.200267559,
0.93922,103,109.67,112,0.020803571,
0.95238,60,63,63,0,
0.26085,14,53.67,61,0.120163934,
0.46698,25,53.536,81,0.339061728,
