0.051434,3,58.327,140,0.583378571
0.19653,1,5.0883,50,0.898234
0.19653,1,5.0883,54,0.905772222
0.062676,2,31.91,100,0.6809
0.16,4,25,110,0.772727273
0.19653,1,5.0883,135,0.962308889
0.19653,1,5.0883,137,0.962859124
0.19653,1,5.0883,82,0.937947561
0.23756,3,12.628,131,0.903603053
0.19653,1,5.0883,77,0.933918182
0.1882,2,10.627,68,0.843720588
0.19653,1,5.0883,128,0.960247656
0.062676,2,31.91,172,0.814476744
0.19653,1,5.0883,53,0.90399434
0.062676,2,31.91,163,0.804233129
0.051434,2,38.884,86,0.547860465
0.1844,3,16.269,64,0.745796875
0.19653,1,5.0883,115,0.955753913
0.090569,2,22.083,87,0.746172414
0.053817,2,37.163,101,0.632049505
0.19653,1,5.0883,85,0.940137647
0.19653,1,5.0883,51,0.900229412
0.19653,1,5.0883,91,0.944084615
0.12031,2,16.623,224,0.925790179
0.080879,4,49.456,121,0.591272727
0.1882,2,10.627,84,0.873488095
0.19653,1,5.0883,55,0.907485455
0.16,3,18.75,78,0.759615385
0.063006,3,47.614,63,0.244222222
0.092599,4,43.197,73,0.408260274
0.19653,1,5.0883,215,0.976333488
0.091022,2,21.973,112,0.8038125
0.19653,1,5.0883,112,0.95456875
0.023825,2,83.946,455,0.815503297
0.19653,1,5.0883,164,0.96897378
0.053817,2,37.163,68,0.453485294
0.19653,1,5.0883,247,0.979399595
0.062676,2,31.91,86,0.628953488
0.19653,1,5.0883,117,0.956510256
0.13702,3,21.895,56,0.609017857
0.23756,3,12.628,66,0.808666667
0.16,3,18.75,78,0.759615385
0.051434,3,58.327,134,0.564723881
0.27118,4,14.75,55,0.731818182
0.053817,3,55.744,166,0.664192771
0.21947,4,18.225,294,0.938010204
0.073959,4,54.084,228,0.762789474
0.19653,1,5.0883,112,0.95456875
0.073959,4,54.084,64,0.1549375
0.1882,2,10.627,235,0.954778723
0.25306,3,11.855,71,0.833028169
0.053817,3,55.744,57,0.022035088
0.19653,1,5.0883,53,0.90399434
0.073959,4,54.084,62,0.127677419
0.1882,2,10.627,70,0.848185714
0.053817,2,37.163,59,0.370118644
0.062676,2,31.91,67,0.523731343
0.023825,2,83.946,165,0.491236364
0.073965,4,54.079,147,0.632115646
0.19653,1,5.0883,99,0.94860303
0.19653,1,5.0883,186,0.972643548
0.023825,2,83.946,117,0.282512821
0.19653,1,5.0883,54,0.905772222
0.063006,3,47.614,55,0.134290909
0.092599,3,32.398,109,0.702770642
0.053817,3,55.744,446,0.875013453
0.19653,1,5.0883,176,0.971089205
0.051434,2,38.884,115,0.661878261
0.27118,4,14.75,69,0.786231884
0.053817,3,55.744,253,0.779667984
0.053817,2,37.163,125,0.702696
